,pdu_power,pdu_energy,pdu_current,pdu_voltage,pdu_pf,time_stamp
8914,131.94,362.48936170212767,0.6,219.9,0.95,2024-08-15 10:21:19.890
8915,132,362.48936170212767,0.6,220,0.95,2024-08-15 10:21:20.890
8916,132,364.42780748663097,0.6,220,0.95,2024-08-15 10:21:21.890
8917,127.542,356.0886486486486,0.58,219.9,0.94,2024-08-15 10:21:22.890
8918,127.6,354.1741935483871,0.58,220,0.94,2024-08-15 10:21:23.890
8919,134.2,366.58095238095234,0.61,220,0.95,2024-08-15 10:21:24.890
8920,134.139,370.5016042780748,0.61,219.9,0.95,2024-08-15 10:21:25.890
8921,134.139,366.58095238095234,0.61,219.9,0.95,2024-08-15 10:21:26.890
8922,134.2,366.58095238095234,0.61,220,0.95,2024-08-15 10:21:27.890
8923,134.2,364.6515789473684,0.61,220,0.95,2024-08-15 10:21:28.890
8924,136.4,372.5904761904762,0.62,220,0.95,2024-08-15 10:21:29.890
8925,136.462,368.68900523560205,0.62,220.1,0.95,2024-08-15 10:21:30.890
8926,136.462,372.5904761904762,0.62,220.1,0.95,2024-08-15 10:21:31.890
8927,136.4,372.5904761904762,0.62,220,0.95,2024-08-15 10:21:32.890
8928,129.79999999999998,360.2806451612903,0.59,220,0.94,2024-08-15 10:21:33.890
8929,129.74099999999999,360.2806451612903,0.59,219.9,0.95,2024-08-15 10:21:34.890
8930,129.79999999999998,360.2806451612903,0.59,220,0.95,2024-08-15 10:21:35.890
8931,127.6,348.55238095238093,0.58,220,0.95,2024-08-15 10:21:36.890
8932,127.65799999999999,348.55238095238093,0.58,220.1,0.95,2024-08-15 10:21:37.890
8933,127.65799999999999,352.28021390374323,0.58,220.1,0.94,2024-08-15 10:21:38.890
8934,136.462,368.68900523560205,0.62,220.1,0.95,2024-08-15 10:21:39.890
8935,136.462,364.86839378238335,0.62,220.1,0.95,2024-08-15 10:21:40.890
8936,125.45699999999998,342.5428571428572,0.57,220.1,0.94,2024-08-15 10:21:41.890
8937,125.34299999999999,346.2064171122994,0.57,219.9,0.94,2024-08-15 10:21:42.890
8938,125.34299999999999,351.8510869565217,0.57,219.9,0.94,2024-08-15 10:21:43.890
8939,125.45699999999998,351.8510869565217,0.57,220.1,0.95,2024-08-15 10:21:44.890
8940,138.663,376.6073684210526,0.63,220.1,0.95,2024-08-15 10:21:45.890
8941,131.94,362.48936170212767,0.6,219.9,0.95,2024-08-15 10:21:46.890
8942,131.88,362.48936170212767,0.6,219.8,0.95,2024-08-15 10:21:47.890
8943,131.88,362.48936170212767,0.6,219.8,0.95,2024-08-15 10:21:48.890
8944,131.88,362.48936170212767,0.6,219.8,0.95,2024-08-15 10:21:49.890
8945,136.276,370.62947368421055,0.62,219.8,0.95,2024-08-15 10:21:50.890
8946,127.542,354.1741935483871,0.58,219.9,0.94,2024-08-15 10:21:51.890
8947,127.368,348.55238095238093,0.58,219.6,0.94,2024-08-15 10:21:52.890
8948,127.368,354.1741935483871,0.58,219.6,0.94,2024-08-15 10:21:53.890
8949,127.368,354.1741935483871,0.58,219.6,0.94,2024-08-15 10:21:54.890
8950,131.76,362.48936170212767,0.6,219.6,0.94,2024-08-15 10:21:55.890
8951,131.88,356.7958115183245,0.6,219.8,0.94,2024-08-15 10:21:56.890
8952,132,358.6736842105263,0.6,220,0.94,2024-08-15 10:21:57.890
8953,132,364.42780748663097,0.6,220,0.94,2024-08-15 10:21:58.890
8954,132,364.42780748663097,0.6,220,0.94,2024-08-15 10:21:59.890
8955,134.2,366.58095238095234,0.61,220,0.95,2024-08-15 10:22:00.890
8956,134.261,366.58095238095234,0.61,220.1,0.94,2024-08-15 10:22:01.890
8957,127.65799999999999,354.1741935483871,0.58,220.1,0.94,2024-08-15 10:22:02.890
8958,142.87,382.52331606217615,0.65,219.8,0.94,2024-08-15 10:22:03.890
8959,142.935,382.52331606217615,0.65,219.9,0.94,2024-08-15 10:22:04.890
8960,142.935,382.52331606217615,0.65,219.9,0.95,2024-08-15 10:22:05.890
8961,142.74,382.52331606217615,0.65,219.6,0.95,2024-08-15 10:22:06.890
8962,131.76,362.48936170212767,0.6,219.6,0.95,2024-08-15 10:22:07.890
8963,131.76,358.6736842105263,0.6,219.6,0.95,2024-08-15 10:22:08.890
8964,131.76,358.6736842105263,0.6,219.6,0.95,2024-08-15 10:22:09.890
8965,131.76,362.48936170212767,0.6,219.6,0.95,2024-08-15 10:22:10.890
8966,131.76,364.42780748663097,0.6,219.6,0.95,2024-08-15 10:22:11.890
8967,129.564,360.2806451612903,0.59,219.6,0.95,2024-08-15 10:22:12.890
8968,131.76,360.57142857142856,0.6,219.6,0.95,2024-08-15 10:22:13.890
8969,131.82,354.9375,0.6,219.7,0.95,2024-08-15 10:22:14.890
8970,131.82,353.09844559585486,0.6,219.7,0.95,2024-08-15 10:22:15.890
8971,131.7,356.7958115183245,0.6,219.5,0.95,2024-08-15 10:22:16.890
8972,140.48,372.7753846153846,0.64,219.5,0.94,2024-08-15 10:22:17.890
8973,140.544,372.7753846153846,0.64,219.6,0.95,2024-08-15 10:22:18.890
8974,131.76,362.48936170212767,0.6,219.6,0.95,2024-08-15 10:22:19.890
8975,132.06,354.9375,0.6,220.1,0.95,2024-08-15 10:22:20.890
8976,132.06,354.9375,0.6,220.1,0.95,2024-08-15 10:22:21.890
8977,129.85899999999998,350.8492146596858,0.59,220.1,0.95,2024-08-15 10:22:22.890
8978,129.74099999999999,350.8492146596858,0.59,219.9,0.95,2024-08-15 10:22:23.890
8979,127.542,354.1741935483871,0.58,219.9,0.94,2024-08-15 10:22:24.890
8980,127.6,356.0886486486486,0.58,220,0.94,2024-08-15 10:22:25.890
8981,127.484,354.1741935483871,0.58,219.8,0.94,2024-08-15 10:22:26.890
8982,129.682,358.3540106951871,0.59,219.8,0.95,2024-08-15 10:22:27.890
8983,129.682,358.3540106951871,0.59,219.8,0.95,2024-08-15 10:22:28.890
8984,140.672,358.0847290640393,0.64,219.8,0.95,2024-08-15 10:22:29.890
8985,136.338,370.62947368421055,0.62,219.9,0.95,2024-08-15 10:22:30.890
8986,136.338,370.62947368421055,0.62,219.9,0.95,2024-08-15 10:22:31.890
8987,136.338,368.68900523560205,0.62,219.9,0.95,2024-08-15 10:22:32.890
8988,136.338,372.5904761904762,0.62,219.9,0.95,2024-08-15 10:22:33.890
8989,129.74099999999999,360.2806451612903,0.59,219.9,0.95,2024-08-15 10:22:34.890
8990,129.85899999999998,360.2806451612903,0.59,220.1,0.94,2024-08-15 10:22:35.890
8991,127.65799999999999,350.4063829787234,0.58,220.1,0.94,2024-08-15 10:22:36.890
8992,127.542,352.28021390374323,0.58,219.9,0.94,2024-08-15 10:22:37.890
8993,127.542,352.28021390374323,0.58,219.9,0.94,2024-08-15 10:22:38.890
8994,136.338,372.5904761904762,0.62,219.9,0.95,2024-08-15 10:22:39.890
8995,136.462,372.5904761904762,0.62,220.1,0.95,2024-08-15 10:22:40.890
8996,136.462,372.5904761904762,0.62,220.1,0.95,2024-08-15 10:22:41.890
8997,136.462,372.5904761904762,0.62,220.1,0.95,2024-08-15 10:22:42.890
8998,136.338,366.76875,0.62,219.9,0.95,2024-08-15 10:22:43.890
8999,136.338,366.76875,0.62,219.9,0.95,2024-08-15 10:22:44.890
9000,136.4,372.5904761904762,0.62,220,0.95,2024-08-15 10:22:45.890
9001,129.79999999999998,358.3540106951871,0.59,220,0.95,2024-08-15 10:22:46.890
9002,129.682,358.3540106951871,0.59,219.8,0.95,2024-08-15 10:22:47.890
9003,129.682,354.5619047619047,0.59,219.8,0.95,2024-08-15 10:22:48.890
9004,145.068,382.4632653061225,0.66,219.8,0.95,2024-08-15 10:22:49.890
9005,145.20000000000002,384.4246153846153,0.66,220,0.95,2024-08-15 10:22:50.890
9006,132,364.42780748663097,0.6,220,0.95,2024-08-15 10:22:51.890
9007,131.94,364.42780748663097,0.6,219.9,0.99,2024-08-15 10:22:52.890
9008,140.73600000000002,367.1272727272727,0.64,219.9,0.99,2024-08-15 10:22:53.890
9009,140.672,376.63834196891185,0.64,219.8,0.99,2024-08-15 10:22:54.890
9010,140.73600000000002,372.7753846153846,0.64,219.9,0.99,2024-08-15 10:22:55.890
9011,145.13400000000001,382.4632653061225,0.66,219.9,0.94,2024-08-15 10:22:56.890
9012,145.002,382.4632653061225,0.66,219.7,0.94,2024-08-15 10:22:57.890
9013,129.623,356.4478723404255,0.59,219.7,0.95,2024-08-15 10:22:58.890
9014,129.682,358.3540106951871,0.59,219.8,0.95,2024-08-15 10:22:59.890
9015,129.564,356.4478723404255,0.59,219.6,0.95,2024-08-15 10:23:00.890
9016,133.956,364.6515789473684,0.61,219.6,0.95,2024-08-15 10:23:01.890
9017,133.895,366.58095238095234,0.61,219.5,0.95,2024-08-15 10:23:02.890
9018,136.09,368.68900523560205,0.62,219.5,0.94,2024-08-15 10:23:03.890
9019,136.09,370.62947368421055,0.62,219.5,0.94,2024-08-15 10:23:04.890
9020,136.214,370.62947368421055,0.62,219.7,0.94,2024-08-15 10:23:05.890
9021,127.42599999999999,354.1741935483871,0.58,219.7,0.94,2024-08-15 10:23:06.890
9022,127.30999999999999,356.0886486486486,0.58,219.5,0.94,2024-08-15 10:23:07.890
9023,129.505,360.2806451612903,0.59,219.5,0.95,2024-08-15 10:23:08.890
9024,129.564,360.2806451612903,0.59,219.6,0.95,2024-08-15 10:23:09.890
9025,129.564,360.2806451612903,0.59,219.6,0.95,2024-08-15 10:23:10.890
9026,136.276,372.5904761904762,0.62,219.8,0.96,2024-08-15 10:23:11.890
9027,136.338,368.68900523560205,0.62,219.9,0.96,2024-08-15 10:23:12.890
9028,138.537,368.8422680412371,0.63,219.9,0.95,2024-08-15 10:23:13.890
9029,138.34799999999998,368.8422680412371,0.63,219.6,0.95,2024-08-15 10:23:14.890
9030,138.34799999999998,368.8422680412371,0.63,219.6,0.95,2024-08-15 10:23:15.890
9031,138.411,368.8422680412371,0.63,219.7,0.95,2024-08-15 10:23:16.890
9032,138.411,376.6073684210526,0.63,219.7,0.95,2024-08-15 10:23:17.890
9033,129.623,360.2806451612903,0.59,219.7,0.94,2024-08-15 10:23:18.890
9034,129.564,360.2806451612903,0.59,219.6,0.94,2024-08-15 10:23:19.890
9035,142.74,380.5515463917526,0.65,219.6,0.94,2024-08-15 10:23:20.890
9036,142.74,378.59999999999997,0.65,219.6,0.95,2024-08-15 10:23:21.890
9037,142.74,374.75634517766497,0.65,219.6,0.95,2024-08-15 10:23:22.890
9038,131.76,354.9375,0.6,219.6,0.94,2024-08-15 10:23:23.890
9039,131.82,354.9375,0.6,219.7,0.94,2024-08-15 10:23:24.890
9040,136.214,362.9876288659794,0.62,219.7,0.94,2024-08-15 10:23:25.890
9041,136.276,362.9876288659794,0.62,219.8,0.94,2024-08-15 10:23:26.890
9042,136.276,368.68900523560205,0.62,219.8,0.94,2024-08-15 10:23:27.890
9043,127.484,352.28021390374323,0.58,219.8,0.94,2024-08-15 10:23:28.890
9044,127.542,350.4063829787234,0.58,219.9,0.94,2024-08-15 10:23:29.890
9045,136.338,370.62947368421055,0.62,219.9,0.95,2024-08-15 10:23:30.890
9046,136.4,370.62947368421055,0.62,220,0.95,2024-08-15 10:23:31.890
9047,136.4,370.62947368421055,0.62,220,0.95,2024-08-15 10:23:32.890
9048,132,362.48936170212767,0.6,220,0.94,2024-08-15 10:23:33.890
9049,131.94,360.57142857142856,0.6,219.9,0.94,2024-08-15 10:23:34.890
9050,142.935,382.52331606217615,0.65,219.9,0.95,2024-08-15 10:23:35.890
9051,142.935,384.515625,0.65,219.9,0.95,2024-08-15 10:23:36.890
9052,142.935,380.5515463917526,0.65,219.9,0.95,2024-08-15 10:23:37.890
9053,127.484,352.28021390374323,0.58,219.8,0.94,2024-08-15 10:23:38.890
9054,127.484,352.28021390374323,0.58,219.8,0.94,2024-08-15 10:23:39.890
9055,131.94,364.42780748663097,0.6,219.9,0.95,2024-08-15 10:23:40.890
9056,131.58,364.42780748663097,0.6,219.3,0.95,2024-08-15 10:23:41.890
9057,129.387,358.3540106951871,0.59,219.3,0.95,2024-08-15 10:23:42.890
9058,129.446,358.3540106951871,0.59,219.4,0.95,2024-08-15 10:23:43.890
9059,129.446,354.5619047619047,0.59,219.4,0.95,2024-08-15 10:23:44.890
9060,136.152,366.76875,0.62,219.6,0.95,2024-08-15 10:23:45.890
9061,136.152,359.28367346938774,0.62,219.6,0.95,2024-08-15 10:23:46.890
9062,129.564,354.5619047619047,0.59,219.6,0.96,2024-08-15 10:23:47.890
9063,129.564,354.5619047619047,0.59,219.6,0.96,2024-08-15 10:23:48.890
9064,129.564,360.2806451612903,0.59,219.6,0.96,2024-08-15 10:23:49.890
9065,129.74099999999999,360.2806451612903,0.59,219.9,0.95,2024-08-15 10:23:50.890
9066,129.623,360.2806451612903,0.59,219.7,0.95,2024-08-15 10:23:51.890
9067,140.608,376.63834196891185,0.64,219.7,0.95,2024-08-15 10:23:52.890
9068,140.672,374.6969072164948,0.64,219.8,0.95,2024-08-15 10:23:53.890
9069,140.672,378.6,0.64,219.8,0.95,2024-08-15 10:23:54.890
9070,138.411,374.63560209424077,0.63,219.7,0.94,2024-08-15 10:23:55.890
9071,138.411,374.63560209424077,0.63,219.7,0.94,2024-08-15 10:23:56.890
9072,127.542,339.5690721649484,0.58,219.9,0.94,2024-08-15 10:23:57.890
9073,127.42599999999999,337.82769230769225,0.58,219.7,0.94,2024-08-15 10:23:58.890
9074,127.42599999999999,354.1741935483871,0.58,219.7,0.94,2024-08-15 10:23:59.890
9075,127.42599999999999,354.1741935483871,0.58,219.7,0.94,2024-08-15 10:24:00.890
9076,136.214,370.62947368421055,0.62,219.7,0.95,2024-08-15 10:24:01.890
9077,127.42599999999999,356.0886486486486,0.58,219.7,0.94,2024-08-15 10:24:02.890
9078,127.368,356.0886486486486,0.58,219.6,0.94,2024-08-15 10:24:03.890
9079,127.368,350.4063829787234,0.58,219.6,0.94,2024-08-15 10:24:04.890
9080,127.368,350.4063829787234,0.58,219.6,0.94,2024-08-15 10:24:05.890
9081,138.34799999999998,370.75336787564765,0.63,219.6,0.95,2024-08-15 10:24:06.890
9082,129.564,356.4478723404255,0.59,219.6,0.94,2024-08-15 10:24:07.890
9083,129.446,356.4478723404255,0.59,219.4,0.94,2024-08-15 10:24:08.890
9084,127.252,352.28021390374323,0.58,219.4,0.94,2024-08-15 10:24:09.890
9085,127.30999999999999,352.28021390374323,0.58,219.5,0.94,2024-08-15 10:24:10.890
9086,127.30999999999999,352.28021390374323,0.58,219.5,0.94,2024-08-15 10:24:11.890
9087,127.30999999999999,352.28021390374323,0.58,219.5,0.95,2024-08-15 10:24:12.890
9088,136.09,368.68900523560205,0.62,219.5,0.95,2024-08-15 10:24:13.890
9089,129.564,358.3540106951871,0.59,219.6,0.95,2024-08-15 10:24:14.890
9090,129.505,360.2806451612903,0.59,219.5,0.95,2024-08-15 10:24:15.890
9091,129.505,350.8492146596859,0.59,219.5,0.95,2024-08-15 10:24:16.890
9092,129.505,350.8492146596859,0.59,219.5,0.95,2024-08-15 10:24:17.890
9093,127.30999999999999,346.7178947368421,0.58,219.5,0.94,2024-08-15 10:24:18.890
9094,127.194,348.55238095238093,0.58,219.3,0.94,2024-08-15 10:24:19.890
9095,127.194,354.1741935483871,0.58,219.3,0.94,2024-08-15 10:24:20.890
9096,127.194,354.1741935483871,0.58,219.3,0.94,2024-08-15 10:24:21.890
9097,127.368,354.1741935483871,0.58,219.6,0.94,2024-08-15 10:24:22.890
9098,127.368,354.1741935483871,0.58,219.6,0.94,2024-08-15 10:24:23.890
9099,142.805,382.52331606217615,0.65,219.7,0.94,2024-08-15 10:24:24.890
9100,142.61,380.5515463917526,0.65,219.4,0.94,2024-08-15 10:24:25.890
9101,142.61,382.52331606217615,0.65,219.4,0.94,2024-08-15 10:24:26.890
9102,142.675,384.515625,0.65,219.5,0.94,2024-08-15 10:24:27.890
9103,136.09,372.5904761904762,0.62,219.5,0.94,2024-08-15 10:24:28.890
9104,136.214,355.6545454545455,0.62,219.7,0.94,2024-08-15 10:24:29.890
9105,138.411,357.777,0.63,219.7,0.94,2024-08-15 10:24:30.890
9106,138.411,370.75336787564765,0.63,219.7,0.94,2024-08-15 10:24:31.890
9107,138.34799999999998,370.75336787564765,0.63,219.6,0.94,2024-08-15 10:24:32.890
9108,125.17199999999998,348.06774193548387,0.57,219.6,0.94,2024-08-15 10:24:33.890
9109,125.22899999999998,348.06774193548387,0.57,219.7,0.94,2024-08-15 10:24:34.890
9110,127.42599999999999,352.28021390374323,0.58,219.7,0.94,2024-08-15 10:24:35.890
9111,134.078,368.53085106382974,0.61,219.8,0.95,2024-08-15 10:24:36.890
9112,134.078,370.5016042780748,0.61,219.8,0.95,2024-08-15 10:24:37.890
9113,134.078,366.58095238095234,0.61,219.8,0.95,2024-08-15 10:24:38.890
9114,134.017,366.58095238095234,0.61,219.7,0.95,2024-08-15 10:24:39.890
9115,131.82,362.48936170212767,0.6,219.7,0.94,2024-08-15 10:24:40.890
9116,127.6,350.4063829787234,0.58,220,0.94,2024-08-15 10:24:41.890
9117,127.42599999999999,348.55238095238093,0.58,219.7,0.94,2024-08-15 10:24:42.890
9118,127.42599999999999,352.28021390374323,0.58,219.7,0.94,2024-08-15 10:24:43.890
9119,127.42599999999999,352.28021390374323,0.58,219.7,0.94,2024-08-15 10:24:44.890
9120,136.214,368.68900523560205,0.62,219.7,0.94,2024-08-15 10:24:45.890
9121,136.152,368.68900523560205,0.62,219.6,0.94,2024-08-15 10:24:46.890
9122,131.76,362.48936170212767,0.6,219.6,0.94,2024-08-15 10:24:47.890
9123,131.7,358.6736842105263,0.6,219.5,0.94,2024-08-15 10:24:48.890
9124,131.82,353.09844559585486,0.6,219.7,0.94,2024-08-15 10:24:49.890
9125,129.623,356.4478723404255,0.59,219.7,0.95,2024-08-15 10:24:50.890
9126,129.682,356.4478723404255,0.59,219.8,0.95,2024-08-15 10:24:51.890
9127,129.505,360.2806451612903,0.59,219.5,0.95,2024-08-15 10:24:52.890
9128,129.505,360.2806451612903,0.59,219.5,0.95,2024-08-15 10:24:53.890
9129,129.505,358.3540106951871,0.59,219.5,0.95,2024-08-15 10:24:54.890
9130,131.7,362.48936170212767,0.6,219.5,0.95,2024-08-15 10:24:55.890
9131,131.58,339.04477611940297,0.6,219.3,0.95,2024-08-15 10:24:56.890
9132,151.317,373.1914285714285,0.69,219.3,0.95,2024-08-15 10:24:57.890
9133,136.09,343.51024390243896,0.62,219.5,0.95,2024-08-15 10:24:58.890
9134,136.028,343.51024390243896,0.62,219.4,0.95,2024-08-15 10:24:59.890
9135,136.028,336.93588516746405,0.62,219.4,0.98,2024-08-15 10:25:00.890
9136,136.09,335.33142857142855,0.62,219.5,0.98,2024-08-15 10:25:01.890
9137,129.505,323.73043478260865,0.59,219.5,0.95,2024-08-15 10:25:02.890
9138,129.387,323.73043478260865,0.59,219.3,0.94,2024-08-15 10:25:03.890
9139,127.194,331.03718592964816,0.58,219.3,0.94,2024-08-15 10:25:04.890
9140,127.252,331.03718592964816,0.58,219.4,0.94,2024-08-15 10:25:05.890
9141,127.30999999999999,354.1741935483871,0.58,219.5,0.94,2024-08-15 10:25:06.890
9142,131.7,364.42780748663097,0.6,219.5,0.95,2024-08-15 10:25:07.890
9143,131.76,364.42780748663097,0.6,219.6,0.95,2024-08-15 10:25:08.890
9144,136.152,370.62947368421055,0.62,219.6,0.94,2024-08-15 10:25:09.890
9145,136.028,370.62947368421055,0.62,219.4,0.94,2024-08-15 10:25:10.890
9146,136.152,370.62947368421055,0.62,219.6,0.94,2024-08-15 10:25:11.890
9147,127.368,354.1741935483871,0.58,219.6,0.94,2024-08-15 10:25:12.890
9148,127.30999999999999,354.1741935483871,0.58,219.5,0.94,2024-08-15 10:25:13.890
9149,136.09,370.62947368421055,0.62,219.5,0.95,2024-08-15 10:25:14.890
9150,136.214,370.62947368421055,0.62,219.7,0.95,2024-08-15 10:25:15.890
9151,136.09,368.68900523560205,0.62,219.5,0.95,2024-08-15 10:25:16.890
9152,129.505,356.4478723404255,0.59,219.5,0.95,2024-08-15 10:25:17.890
9153,129.623,358.3540106951871,0.59,219.7,0.95,2024-08-15 10:25:18.890
9154,138.411,376.6073684210526,0.63,219.7,0.95,2024-08-15 10:25:19.890
9155,138.285,376.6073684210526,0.63,219.5,0.95,2024-08-15 10:25:20.890
9156,138.285,368.8422680412371,0.63,219.5,0.95,2024-08-15 10:25:21.890
9157,129.564,352.6957894736842,0.59,219.6,0.94,2024-08-15 10:25:22.890
9158,129.74099999999999,360.2806451612903,0.59,219.9,0.94,2024-08-15 10:25:23.890
9159,127.542,348.55238095238093,0.58,219.9,0.94,2024-08-15 10:25:24.890
9160,127.484,348.55238095238093,0.58,219.8,0.94,2024-08-15 10:25:25.890
9161,131.88,358.6736842105263,0.6,219.8,0.95,2024-08-15 10:25:26.890
9162,131.82,358.6736842105263,0.6,219.7,0.95,2024-08-15 10:25:27.890
9163,131.82,360.57142857142856,0.6,219.7,0.95,2024-08-15 10:25:28.890
9164,142.805,380.5515463917526,0.65,219.7,0.95,2024-08-15 10:25:29.890
9165,142.675,384.515625,0.65,219.5,0.95,2024-08-15 10:25:30.890
9166,138.285,372.684375,0.63,219.5,0.94,2024-08-15 10:25:31.890
9167,138.222,359.5748743718593,0.63,219.4,0.94,2024-08-15 10:25:32.890
9168,138.096,357.777,0.63,219.2,0.94,2024-08-15 10:25:33.890
9169,127.13599999999998,337.82769230769225,0.58,219.2,0.94,2024-08-15 10:25:34.890
9170,127.484,337.82769230769225,0.58,219.8,0.94,2024-08-15 10:25:35.890
9171,138.47400000000002,370.75336787564765,0.63,219.8,0.95,2024-08-15 10:25:36.890
9172,138.34799999999998,370.75336787564765,0.63,219.6,0.95,2024-08-15 10:25:37.890
9173,138.34799999999998,368.8422680412371,0.63,219.6,0.95,2024-08-15 10:25:38.890
9174,129.623,352.6957894736842,0.59,219.7,0.95,2024-08-15 10:25:39.890
9175,129.682,352.6957894736842,0.59,219.8,0.95,2024-08-15 10:25:40.890
9176,134.078,366.58095238095234,0.61,219.8,0.94,2024-08-15 10:25:41.890
9177,134.078,366.58095238095234,0.61,219.8,0.94,2024-08-15 10:25:42.890
9178,134.078,368.53085106382974,0.61,219.8,0.94,2024-08-15 10:25:43.890
9179,127.42599999999999,356.0886486486486,0.58,219.7,0.94,2024-08-15 10:25:44.890
9180,127.368,352.28021390374323,0.58,219.6,0.94,2024-08-15 10:25:45.890
9181,131.76,358.6736842105263,0.6,219.6,0.95,2024-08-15 10:25:46.890
9182,131.76,364.42780748663097,0.6,219.6,0.95,2024-08-15 10:25:47.890
9183,127.368,354.1741935483871,0.58,219.6,0.95,2024-08-15 10:25:48.890
9184,127.42599999999999,358.0239130434783,0.58,219.7,0.94,2024-08-15 10:25:49.890
9185,127.542,354.1741935483871,0.58,219.9,0.94,2024-08-15 10:25:50.890
9186,134.139,366.58095238095234,0.61,219.9,0.94,2024-08-15 10:25:51.890
9187,134.139,368.53085106382974,0.61,219.9,0.94,2024-08-15 10:25:52.890
9188,129.74099999999999,360.2806451612903,0.59,219.9,0.95,2024-08-15 10:25:53.890
9189,129.74099999999999,360.2806451612903,0.59,219.9,0.95,2024-08-15 10:25:54.890
9190,129.74099999999999,354.5619047619047,0.59,219.9,0.95,2024-08-15 10:25:55.890
9191,131.94,358.6736842105263,0.6,219.9,0.95,2024-08-15 10:25:56.890
9192,131.88,364.42780748663097,0.6,219.8,0.95,2024-08-15 10:25:57.890
9193,127.484,352.28021390374323,0.58,219.8,0.94,2024-08-15 10:25:58.890
9194,127.542,352.28021390374323,0.58,219.9,0.94,2024-08-15 10:25:59.890
9195,127.542,352.28021390374323,0.58,219.9,0.94,2024-08-15 10:26:00.890
9196,149.60000000000002,392.05279187817257,0.68,220,0.95,2024-08-15 10:26:01.890
9197,149.60000000000002,392.05279187817257,0.68,220,0.95,2024-08-15 10:26:02.890
9198,129.79999999999998,358.3540106951871,0.59,220,0.95,2024-08-15 10:26:03.890
9199,129.505,358.3540106951871,0.59,219.5,0.95,2024-08-15 10:26:04.890
9200,129.505,356.4478723404255,0.59,219.5,0.95,2024-08-15 10:26:05.890
9201,127.368,352.28021390374323,0.58,219.6,0.94,2024-08-15 10:26:06.890
9202,127.368,350.4063829787234,0.58,219.6,0.94,2024-08-15 10:26:07.890
9203,131.64,353.09844559585486,0.6,219.4,0.95,2024-08-15 10:26:08.890
9204,131.64,356.7958115183245,0.6,219.4,0.95,2024-08-15 10:26:09.890
9205,131.64,364.42780748663097,0.6,219.4,0.95,2024-08-15 10:26:10.890
9206,131.88,364.42780748663097,0.6,219.8,0.95,2024-08-15 10:26:11.890
9207,129.682,358.3540106951871,0.59,219.8,0.95,2024-08-15 10:26:12.890
9208,140.672,378.6,0.64,219.8,0.94,2024-08-15 10:26:13.890
9209,140.608,374.6969072164948,0.64,219.7,0.94,2024-08-15 10:26:14.890
9210,136.214,372.5904761904762,0.62,219.7,0.95,2024-08-15 10:26:15.890
9211,136.214,372.5904761904762,0.62,219.7,0.95,2024-08-15 10:26:16.890
9212,136.214,370.62947368421055,0.62,219.7,0.95,2024-08-15 10:26:17.890
9213,129.446,358.3540106951871,0.59,219.4,0.94,2024-08-15 10:26:18.890
9214,129.505,354.5619047619047,0.59,219.5,0.94,2024-08-15 10:26:19.890
9215,127.30999999999999,346.7178947368421,0.58,219.5,0.94,2024-08-15 10:26:20.890
9216,127.252,350.4063829787234,0.58,219.4,0.94,2024-08-15 10:26:21.890
9217,127.252,354.1741935483871,0.58,219.4,0.94,2024-08-15 10:26:22.890
9218,136.152,370.62947368421055,0.62,219.6,0.95,2024-08-15 10:26:23.890
9219,136.152,368.68900523560205,0.62,219.6,0.95,2024-08-15 10:26:24.890
9220,133.956,366.58095238095234,0.61,219.6,0.95,2024-08-15 10:26:25.890
9221,134.078,360.853125,0.61,219.8,0.95,2024-08-15 10:26:26.890
9222,134.078,364.6515789473684,0.61,219.8,0.95,2024-08-15 10:26:27.890
9223,134.078,364.6515789473684,0.61,219.8,0.95,2024-08-15 10:26:28.890
9224,129.682,356.4478723404255,0.59,219.8,0.92,2024-08-15 10:26:29.890
9225,129.79999999999998,349.021875,0.59,220,0.95,2024-08-15 10:26:30.890
9226,129.74099999999999,349.021875,0.59,219.9,0.95,2024-08-15 10:26:31.890
9227,129.74099999999999,362.2281081081081,0.59,219.9,0.95,2024-08-15 10:26:32.890
9228,129.74099999999999,362.2281081081081,0.59,219.9,0.95,2024-08-15 10:26:33.890
9229,142.935,386.52879581151825,0.65,219.9,0.95,2024-08-15 10:26:34.890
9230,132,366.38709677419354,0.6,220,0.95,2024-08-15 10:26:35.890
9231,132,362.48936170212767,0.6,220,0.95,2024-08-15 10:26:36.890
9232,129.79999999999998,354.5619047619047,0.59,220,0.95,2024-08-15 10:26:37.890
9233,129.682,356.4478723404255,0.59,219.8,0.95,2024-08-15 10:26:38.890
9234,129.682,360.2806451612903,0.59,219.8,0.95,2024-08-15 10:26:39.890
9235,129.74099999999999,360.2806451612903,0.59,219.9,0.9,2024-08-15 10:26:40.890
9236,129.74099999999999,352.6957894736842,0.59,219.9,0.9,2024-08-15 10:26:41.890
9237,133.834,360.853125,0.61,219.4,0.95,2024-08-15 10:26:42.890
9238,133.895,368.53085106382974,0.61,219.5,0.95,2024-08-15 10:26:43.890
9239,133.895,366.58095238095234,0.61,219.5,0.95,2024-08-15 10:26:44.890
9240,133.834,366.58095238095234,0.61,219.4,0.95,2024-08-15 10:26:45.890
9241,138.222,370.75336787564765,0.63,219.4,0.95,2024-08-15 10:26:46.890
9242,136.09,366.76875,0.62,219.5,0.95,2024-08-15 10:26:47.890
